district,isocode,trust_relatives,trust_neighbors,intra_group_trust,inter_group_trust,trust_local_council,export_area,export_pop,exports
ABOMEY,BEN,1.1875,0.6875,0.625,0.4375,1.0,37.70738602,0.8549580569999997,854.9580688000001
ABOMEY-CALAVI,BEN,1.53125,1.4126984126984128,1.4285714285714286,1.380952380952381,1.4426229508196722,36.22414732250001,0.8275374431249992,843.1460151249992
ADJA-OUERE,BEN,2.375,1.75,1.5,0.875,1.5,25.84147644,0.635593146,760.4616393999999
ADJARRA,BEN,1.5,1.0,1.5,1.25,0.875,37.70738602,0.854958057,854.9580687999998
ADJOHOUN,BEN,1.875,1.5,1.625,1.625,2.0,37.70738602,0.854958057,854.9580687999998
AGBANGNIZOUN,BEN,2.25,1.25,1.0,0.875,1.625,37.70738602,0.854958057,854.9580687999998
AGUEGUES,BEN,1.625,1.625,2.0,2.125,1.7142857142857142,37.70738602,0.854958057,854.9580687999998
AKPRO-MISSERETE,BEN,1.75,1.75,2.1875,1.875,2.125,37.70738602,0.8549580569999997,854.9580688000001
ALLADA,BEN,1.8125,1.5,1.625,1.1875,1.8125,37.70738602,0.8549580569999997,854.9580688000001
APLAHOUE,BEN,1.8125,1.1875,0.9375,0.625,1.6666666666666667,37.70738602,0.8549580569999997,854.9580688000001
ATHIEME,BEN,1.375,1.125,0.875,0.5,1.625,37.70738602,0.854958057,854.9580687999998
AVRANKOU,BEN,2.125,2.0,1.875,2.125,1.7142857142857142,37.70738602,0.854958057,854.9580687999998
BANIKOARA,BEN,2.6666666666666665,2.5833333333333335,1.7916666666666667,1.5833333333333333,2.0,0.37589246312499996,0.1391695122083334,20.875427279249994
BANTE,BEN,2.1875,1.6875,1.625,1.5625,2.1538461538461537,16.702510913500006,0.4478906941250001,618.3700917990001
BASSILA,BEN,2.3125,1.6875,1.3125,1.3125,2.4,5.385511262625,0.179892583875,253.30800314224996
BEMBEREKE,BEN,2.8125,2.3125,1.9375,1.0,2.625,0.3838273289999999,0.14472326600000002,21.708490369999996
BOHICON,BEN,2.6,2.066666666666667,1.8,1.3333333333333333,1.75,37.70738602,0.8549580569999997,854.9580688000001
BONOU,BEN,1.5,1.25,1.5,1.375,2.2857142857142856,37.70738602,0.854958057,854.9580687999998
BOPA,BEN,1.125,0.5,0.625,0.25,1.0,37.70738602,0.854958057,854.9580687999998
BOUKOUMBE,BEN,2.9375,2.8125,2.625,2.3125,2.5454545454545454,0.1857067311875,0.010842478062499999,1.6331848674375005
COBLY,BEN,2.25,2.125,2.0,1.625,2.0,0.193390548,0.011433175000000002,1.714976192
COME,BEN,1.75,1.0,0.9375,0.3125,1.5625,37.70738602,0.8549580569999997,854.9580688000001
COPARGO,BEN,2.875,2.625,2.375,2.25,1.8571428571428572,0.193390548,0.011433175000000002,1.714976192
COTONOU,BEN,1.208,0.608,0.496,0.46774193548387094,1.1794871794871795,33.78406967192058,0.778477007579366,803.9486683376182
COVE,BEN,2.0,1.375,1.625,1.375,1.25,37.70738602,0.854958057,854.9580687999998
DANGBO,BEN,1.75,1.75,1.875,1.625,1.875,37.70738602,0.854958057,854.9580687999998
DASSA-ZOUME,BEN,2.125,1.4375,1.4375,1.4375,1.4375,19.095831992,0.5015282761875001,679.7498512437502
DJAKOTOMEY,BEN,1.5833333333333333,1.0,1.3333333333333333,0.8333333333333334,1.1578947368421053,37.70738602000002,0.854958057,854.9580688
DJIDJA,BEN,1.3125,0.875,0.5625,0.5625,1.3125,37.70738602,0.8549580569999997,854.9580688000001
DJOUGOU,BEN,2.375,1.84375,2.21875,1.6451612903225807,2.037037037037037,0.19915708696874998,0.023214547593749992,3.4821821341874992
DOGBO,BEN,2.125,1.375,1.25,0.625,0.75,37.70738602,0.854958057,854.9580687999998
GLAZOUE,BEN,2.3333333333333335,1.6,1.7333333333333334,1.5714285714285714,2.466666666666667,24.130606699812503,0.5933243941875,678.6799548101251
GOGOUNOU,BEN,2.8125,2.9375,2.5,2.1875,2.3333333333333335,0.3719250301874999,0.13639263531249998,20.458895733874996
GRAND-POPO,BEN,2.0,1.875,1.625,1.25,0.75,37.70738602,0.854958057,854.9580687999998
HOUEYOGBE,BEN,2.125,1.125,1.25,0.75,1.75,37.70738602,0.854958057,854.9580687999998
IFANGNI,BEN,2.375,1.375,1.625,1.125,1.5,37.70738602,0.854958057,854.9580687999998
KALALE,BEN,2.8333333333333335,2.625,1.75,0.9583333333333334,2.7083333333333335,0.383827329,0.14472326600000007,21.708490369999996
KANDI,BEN,2.625,2.4375,2.1875,2.0,1.7692307692307692,2.692560539125,0.1800677363125,72.42980837374998
KARIMAMA,BEN,3.0,2.75,1.875,1.5,1.8,0.145042911,0.008574881250000001,1.286232144
KEROU,BEN,2.875,2.125,2.0,2.125,2.4,0.38382732899999994,0.144723266,21.708490369999996
KETOU,BEN,2.125,1.7083333333333333,1.5,1.2608695652173914,1.4166666666666667,13.975566860000008,0.4162282350000001,665.9652100000002
KLOUEKANME,BEN,1.4375,1.0625,1.0,0.8125,1.8571428571428572,37.70738602,0.8549580569999997,854.9580688000001
KOUANDE,BEN,2.5,2.25,1.75,1.5,2.1538461538461537,0.2767066396875,0.06974758981249998,10.462138644874996
KPOMASSE,BEN,1.875,1.875,1.875,1.5,1.5,37.70738602,0.854958057,854.9580687999998
LALO,BEN,1.875,1.5,1.3125,0.5625,1.0625,37.70738602,0.8549580569999997,854.9580688000001
LOKOSSA,BEN,1.125,1.0625,0.9375,0.4375,0.8125,37.70738602,0.8549580569999997,854.9580688000001
MALANVILLE,BEN,2.6875,2.5625,2.1875,2.0625,2.142857142857143,0.87347292875,0.0260142646875,41.622825625
MATERI,BEN,2.3125,2.3125,2.125,2.125,1.75,0.193390548,0.011433174999999999,1.7149761920000004
N'DALI,BEN,2.375,2.375,1.375,0.5,2.875,0.38382732899999994,0.144723266,21.708490369999996
NATITINGOU,BEN,2.625,2.466666666666667,2.4375,1.8666666666666667,1.8333333333333333,2.5618198626249997,0.08081474150000001,57.54185875224999
NIKKI,BEN,2.8125,2.5625,1.9375,1.125,3.0,0.3838273289999999,0.14472326600000002,21.708490369999996
OUAKE,BEN,2.625,2.375,2.2857142857142856,1.7142857142857142,2.2857142857142856,7.060401078125,0.24111132714285713,333.52018341149994
OUESSE,BEN,2.25,1.4375,1.3125,1.4375,2.3125,12.252794821000002,0.3656288525000001,582.933930774
OUIDAH,BEN,0.9375,0.875,1.125,0.9375,1.7857142857142858,37.70738602,0.8549580569999997,854.9580688000001
OUINHI,BEN,1.375,1.125,1.25,1.25,1.1428571428571428,34.740908625,0.80011682925,831.3339614499998
PARAKOU,BEN,2.09375,1.34375,1.25,1.3125,2.129032258064516,8.50038261740625,0.24074402471874998,228.95157526606243
PERERE,BEN,2.875,1.875,1.75,1.625,2.142857142857143,0.38382732899999994,0.144723266,21.708490369999996
POBE,BEN,1.8125,1.2666666666666666,1.1333333333333333,0.7857142857142857,1.7333333333333334,15.458805557500007,0.4436488488750001,677.7772636750001
PORTO-NOVO,BEN,1.3,1.025,1.175,1.1,1.3243243243243243,36.171405890500026,0.8226158600250002,828.8592956099995
SAKETE,BEN,2.125,1.625,1.125,1.125,1.375,13.97556686,0.41622823500000006,665.96521
SAVALOU,BEN,2.0625,1.0,0.875,0.75,1.9285714285714286,33.018136586000004,0.7495174467499999,748.3026822240001
SAVE,BEN,2.0,1.25,1.3125,1.0625,2.125,12.252794821000002,0.3656288525000001,582.933930774
SEGBANA,BEN,2.875,2.875,2.5,2.375,2.0,0.38382732899999994,0.144723266,21.708490369999996
SEME-KPODJI,BEN,1.5,1.15625,1.3125,1.15625,1.1935483870967742,37.70738602000003,0.8549580570000003,854.9580687999996
SINENDE,BEN,2.75,2.625,1.625,1.375,3.0,0.38382732899999994,0.144723266,21.708490369999996
SO-AVA,BEN,1.5,1.75,1.625,1.375,1.5,37.70738602,0.854958057,854.9580687999998
TANGUIETA,BEN,2.625,2.4375,2.3125,1.8125,2.0,3.351053647499998,0.08659487762500004,96.12956504499999
TCHAOUROU,BEN,2.5625,1.5625,1.4375,1.125,2.25,5.421218159062501,0.20488447593750003,257.05678705062496
TOFFO,BEN,1.3125,1.25,1.25,1.25,1.875,37.70738602,0.8549580569999997,854.9580688000001
TORI-BOSSITO,BEN,1.0,1.125,1.125,1.375,1.875,37.70738602,0.854958057,854.9580687999998
TOVIKLIN,BEN,1.375,0.875,0.75,0.75,1.0,37.70738602,0.854958057,854.9580687999998
ZA-KPOTA,BEN,0.875,0.75,1.0,1.0,0.75,37.70738602,0.854958057,854.9580687999998
ZANGNANADO,BEN,2.0,1.5,1.375,1.0,0.625,37.70738602,0.854958057,854.9580687999998
ZE,BEN,1.75,0.875,0.875,0.875,1.5,37.70738602,0.854958057,854.9580687999998
ZOGBODOMEY,BEN,1.75,1.0625,1.125,0.8125,1.1875,37.70738602,0.8549580569999997,854.9580688000001
CENTRAL,BWA,1.6923076923076923,1.3493589743589745,1.364516129032258,1.1889250814332248,1.9965870307167235,0.0025828019615384587,0.0,0.16487925944230739
CHOBE,BWA,1.6666666666666667,1.3333333333333333,0.9166666666666666,0.75,1.75,0.0,0.0,0.0
FRANCISTOWN,BWA,1.8431372549019607,1.48,1.392156862745098,1.32,1.8775510204081634,0.004757191215686277,0.0,0.3036865297254903
GABORONE,BWA,1.7478991596638656,1.125,1.1355932203389831,1.0854700854700854,1.6454545454545455,0.001217380396694215,0.0,0.07771435102479342
GHANZI,BWA,1.9166666666666667,1.2173913043478262,1.2727272727272727,1.0909090909090908,1.6818181818181819,0.0003610368333333333,0.0,0.02304763841666667
JWANENG,BWA,1.1428571428571428,1.1428571428571428,1.2857142857142858,1.1428571428571428,1.5714285714285714,0.0,0.0,0.0
KGALAGADI,BWA,1.375,1.125,1.28125,1.0625,1.6774193548387097,0.000270777625,0.0,0.0172857288125
KGATLENG,BWA,1.7818181818181817,1.537037037037037,1.3703703703703705,1.3148148148148149,2.2549019607843137,0.00015754334545454546,0.0,0.01005715130909091
KWENENG,BWA,1.623456790123457,1.154320987654321,1.204968944099379,1.075,1.9096774193548387,0.0004813824444444444,0.0,0.03073018455555556
LOBATSE,BWA,1.5263157894736843,0.9473684210526315,0.8947368421052632,0.7894736842105263,1.6842105263157894,0.0009120930526315789,0.0,0.05822561284210527
NGAMILAND,BWA,2.1095890410958904,1.726027397260274,1.4383561643835616,1.273972602739726,1.9428571428571428,0.00047478816438356164,0.0,0.030309223123287675
NORTH EAST,BWA,2.0,1.3333333333333333,1.1724137931034482,0.7407407407407407,2.3214285714285716,0.00722073666666667,0.0,0.46095276833333354
SELIBE PHIKWE,BWA,2.217391304347826,1.1304347826086956,1.5217391304347827,1.4545454545454546,1.6666666666666667,0.001506936347826087,0.0,0.09619883860869566
SOUTH EAST,BWA,2.135135135135135,1.7297297297297298,1.6486486486486487,1.5405405405405406,1.7714285714285714,0.00023418605405405404,0.0,0.014949819513513514
SOUTHERN,BWA,1.5128205128205128,1.2564102564102564,1.25,1.1206896551724137,1.7297297297297298,7.40588376068376e-05,0.0,0.004727720700854701
A.M.A,GHA,1.9174311926605505,1.2293577981651376,1.3545454545454545,1.1363636363636365,1.116504854368932,9.425500191009178,0.5389538465866666,258.6645180789539
ABURA-ASEBU-KWAMAN,GHA,2.3333333333333335,1.7142857142857142,1.7142857142857142,1.5,1.5333333333333334,6.306191920999998,0.5551567669999999,388.6097106999999
ADANSI EAST,GHA,2.125,2.0,1.5,1.5,2.0,6.306191921,0.555156767,388.6097107
ADANSI WEST,GHA,2.0,1.75,1.875,1.4375,2.0,4.01068943675,0.35164930175000003,243.5904714060625
AFRAM PLAINS,GHA,2.625,2.625,2.375,1.5,2.125,36.77675629,0.8586866860000002,601.0806885000001
AGONA,GHA,2.375,2.375,1.625,1.25,1.0,5.55552657675,0.4878374893750001,340.324041432
AHAFO ANO NORTH,GHA,2.0,1.875,1.375,1.5,2.625,6.306191921,0.555156767,388.6097107
AHAFO ANO SOUTH,GHA,2.0,1.75,1.75,1.0,2.375,6.306191921,0.555156767,388.6097107
AHANTA WEST,GHA,1.5714285714285714,1.4285714285714286,1.5714285714285714,1.0,2.0,6.306191921,0.555156767,388.6097107
AJUMAKO ENYAN ESIAM,GHA,2.5,2.5,2.25,2.0,2.0,6.306191921,0.555156767,388.6097107
AKATSI,GHA,2.375,2.25,2.125,1.0,1.4285714285714286,36.77675629,0.8586866860000002,601.0806885000001
AKWAPIM NORTH,GHA,2.375,1.75,2.1875,1.75,1.5,18.8863984881875,0.6206318289374999,433.28009421949986
AKWAPIM SOUTH,GHA,2.25,2.4285714285714284,2.5,2.125,1.8571428571428572,32.967935743875,0.8207454461250001,574.521816275
AMANSIE EAST,GHA,1.875,1.875,1.6875,1.4375,1.8125,6.306191920999998,0.5551567669999999,388.6097106999999
AMANSIE WEST,GHA,2.25,2.0,2.125,2.125,2.25,6.306191921,0.555156767,388.6097107
AOWIN SUAMAN,GHA,2.0625,1.625,1.5625,1.4375,2.125,4.410724237437501,0.41154230806666653,267.75026524525
ASANTE AKIM NORTH,GHA,1.8125,1.5625,1.75,1.1875,2.2666666666666666,5.912054925937499,0.5551567669999999,364.3216037812499
ASANTE AKIM SOUTH,GHA,2.4285714285714284,1.5714285714285714,2.142857142857143,2.0,1.4285714285714286,2.440039262125,0.3397350786000001,146.30973065150002
ASIKUMA ODOBEN BRAKW,GHA,2.5,2.0,1.75,0.5,1.375,6.306191921,0.555156767,388.6097107
ASSIN,GHA,2.375,2.0,1.75,1.625,1.5,6.306191921,0.555156767,388.6097107
ASUNAFO SOUTH,GHA,2.25,1.625,1.375,1.125,2.125,7.112351090124999,0.32382089637500006,222.025905853
ASUOGYAMAN,GHA,2.625,2.0,1.75,1.375,2.0,10.115012467124998,0.593098006875,415.168582925
ASUTIFI,GHA,2.5,2.125,1.875,2.125,2.375,8.613681778625,0.45845945162500007,318.597244389
ATEBUBU,GHA,2.75,2.375,2.25,1.5,2.625,9.364347122875,0.52577872925,366.882913657
ATWIMA,GHA,1.625,1.25,1.375,1.0,1.2857142857142858,4.8048612324999995,0.4205182117500001,292.038372164
AWUTU EFUTU SENYA,GHA,2.4375,1.4375,1.5,1.3333333333333333,1.3333333333333333,2.9281978718750006,0.2522200176875001,171.32419899400006
BAWKU EAST,GHA,2.6875,2.3125,2.125,2.1875,2.0714285714285716,0.28636701650000007,0.016086001875,2.2702793926875002
BEREKUM,GHA,2.625,1.75,1.875,1.875,1.625,4.8048612324999995,0.4205182117500001,292.038372164
BIBIANI ANWIASO BEKW,GHA,1.75,1.5,1.25,1.25,1.2857142857142858,6.306191921,0.555156767,388.6097107
BIRIM NORTH,GHA,2.25,2.125,2.0,2.0,2.125,6.306191921,0.555156767,388.6097107
BIRIM SOUTH,GHA,1.625,1.625,1.375,1.5,0.75,13.92383301325,0.6310392467500001,441.72745514999997
BOLE,GHA,2.875,2.5,2.25,1.8571428571428572,1.75,4.860355057375001,0.1218630635,77.16889804899999
BOLGATANGA,GHA,2.4375,1.8125,1.75,1.375,1.7333333333333334,0.7298207922857144,0.05507070464285714,29.91616756628571
BONGO,GHA,2.75,2.25,2.0,1.875,2.2857142857142856,0.30086916700000005,0.016602546,2.324356556
BOSOMTWE ATWIMA KWAN,GHA,2.25,1.5625,1.6875,1.5625,1.8125,5.930859248874999,0.5214971281874999,364.4668760659999
BUILSA,GHA,2.5,1.5,1.625,1.75,1.5,0.30086916700000005,0.016602546,2.324356556
CAPE COAST,GHA,2.0,1.375,1.5,1.25,0.125,6.306191921,0.555156767,388.6097107
DANGBE EAST,GHA,1.0,0.75,0.75,0.625,0.625,0.037608645875,0.016602546,0.2905445695
DANGBE WEST,GHA,2.0,1.4285714285714286,1.5714285714285714,1.4285714285714286,2.125,0.07521729175,0.016602546,0.581089139
DORMAA,GHA,2.0,1.375,1.625,1.625,1.625,6.306191921,0.555156767,388.6097107
EAST AKIM,GHA,2.0,1.5625,1.5,1.4,2.142857142857143,5.930859248874999,0.5214971281874999,364.4668760659999
EAST MAMPRUSI,GHA,2.625,2.142857142857143,2.25,1.875,2.0,7.112351090125,0.32382089637500006,222.025905853
EJURA SEKYEDUMASI,GHA,2.75,2.25,2.25,2.25,2.125,6.306191921,0.555156767,388.6097107
EJUSU JUABEN,GHA,2.0,1.75,1.375,1.25,2.75,6.306191921,0.555156767,388.6097107
FANTEAKWA,GHA,2.25,1.875,1.75,1.75,2.125,6.306191921,0.555156767,388.6097107
GA,GHA,1.6875,1.1333333333333333,1.375,1.2,1.3571428571428572,20.3590631203125,0.7419444094615386,421.98087884375
GOMOA,GHA,2.5,1.5714285714285714,1.75,1.375,1.75,5.55552657675,0.4878374893750001,340.324041432
GUSHEGU KARAGA,GHA,3.0,2.125,1.875,1.75,3.0,,,
HO,GHA,1.75,1.25,1.5,1.25,1.7142857142857142,36.77675629,0.8586866860000002,601.0806885000001
HOHOE,GHA,2.25,1.125,1.125,0.75,1.1428571428571428,29.15911519775,0.78280420625,547.9629440499999
JAMAN,GHA,2.25,1.625,1.375,1.125,2.125,6.306191921,0.555156767,388.6097107
JASIKAN,GHA,2.25,1.25,0.875,1.25,1.875,36.77675629,0.8586866860000002,601.0806885000001
JIRAPA-LAMBUSIE,GHA,2.5,1.1428571428571428,1.0,0.8571428571428571,1.6666666666666667,0.27186486600000004,0.015569457749999998,2.216202229375
JOMORO,GHA,2.125,2.0,1.5,1.5,1.125,4.05419588825,0.3531989341250001,243.75270289600002
JUABOSO-BIA,GHA,1.875,1.125,1.0,0.875,1.2857142857142858,6.306191921,0.555156767,388.6097107
K. M. A,GHA,1.9516129032258065,1.4918032786885247,1.6774193548387097,1.3870967741935485,1.2459016393442623,6.306191920999995,0.5551567669999998,388.6097106999997
KADJEBI,GHA,1.7142857142857142,1.25,0.875,1.125,1.2857142857142858,24.599629307375,0.6775436887499999,473.118402557
KASENA NANKANA,GHA,2.125,1.25,1.375,1.0,1.8571428571428572,0.30086916700000005,0.016602546,2.324356556
KETA,GHA,1.625,1.0,0.875,1.0,1.0,36.77675629,0.8586866860000002,601.0806885000001
KETU,GHA,2.125,1.875,2.125,1.7142857142857142,1.5,36.77675629,0.8586866860000002,601.0806885000001
KINTAMPO,GHA,2.5,2.5,2.5,2.375,2.4375,2.9093935489375005,0.2679278491333334,171.17892670925005
KOMENDA EDINA EGUAFO,GHA,2.375,1.625,2.0,1.625,1.75,6.306191921,0.555156767,388.6097107
KPANDO,GHA,1.75,1.125,1.25,0.42857142857142855,1.375,36.77675629,0.8586866860000002,601.0806885000001
KRACHI,GHA,2.5625,2.0,1.875,1.875,1.8666666666666667,5.967548750812501,0.23659127553333337,149.45212966625
KWABRE,GHA,2.0,1.375,1.625,1.125,1.125,6.306191921,0.555156767,388.6097107
KWAEBIBIREM,GHA,2.25,1.875,1.75,1.375,2.0,6.274672842875,0.25340235400000005,173.415773605125
KWAHU SOUTH,GHA,2.857142857142857,2.142857142857143,2.142857142857143,2.142857142857143,2.4285714285714284,6.306191921,0.555156767,388.6097107
LAWRA,GHA,2.5,1.75,1.75,1.2857142857142858,2.25,0.24286056500000003,0.014536369499999997,2.10804790275
MANYA KROBO,GHA,2.25,1.6875,1.8125,1.2,1.25,7.4633198783125,0.23492696992857146,138.38938169668754
MPOHOR WASSA EAST,GHA,2.125,1.75,1.875,1.0,0.75,6.306191921,0.555156767,388.6097107
NANUMBA,GHA,2.5,1.6666666666666667,1.6666666666666667,1.0666666666666667,1.9333333333333333,0.30086916700000005,0.016602546,2.3243565560000006
NEW JUABENG,GHA,2.125,1.25,1.25,0.5,1.25,6.306191921,0.555156767,388.6097107
NKORANZA,GHA,2.75,2.0,1.875,0.875,2.375,4.767252586625,0.4782204497142858,291.7478275945
NKWANTA,GHA,2.625,1.75,1.875,1.4285714285714286,1.5714285714285714,9.419840947750002,0.227123581,152.013439542
NORTH TONGU,GHA,2.0,2.25,1.875,1.4285714285714286,1.0,36.77675629,0.8586866860000002,601.0806885000001
NZEMA EAST,GHA,2.0,1.625,1.625,1.0,1.4285714285714286,4.8048612324999995,0.4205182117500001,292.038372164
OFFINSO,GHA,1.5,1.125,1.125,0.75,1.375,6.306191921,0.555156767,388.6097107
SABOBA-CHEREPONI,GHA,2.875,2.375,2.125,0.875,2.75,0.30086916700000005,0.016602546,2.324356556
SAVELUGU NANTON,GHA,3.0,1.875,2.142857142857143,1.7142857142857142,2.5,0.300869167,0.016602546,2.324356556
SEFWI WIAWSO,GHA,2.1875,1.8125,1.625,1.6875,1.6875,6.306191920999998,0.5551567669999999,388.6097106999999
SEKYERE EAST,GHA,2.25,1.8125,1.6875,1.5,1.0,6.306191920999998,0.5551567669999999,388.6097106999999
SEKYERE WEST,GHA,1.625,1.625,1.0,0.875,2.125,4.590385419857143,0.4012841324285715,278.24246665885715
SHAMA AHANTA EAST,GHA,2.125,1.875,1.7083333333333333,1.1304347826086956,1.5909090909090908,5.003874397291664,0.46005782317391286,307.8925412946666
SISALA EAST,GHA,1.125,1.125,1.25,1.0,1.75,4.860355057375001,0.1218630635,77.16889804899999
SOUTH TONGU,GHA,1.75,1.625,1.375,0.75,1.75,36.77675629,0.8586866860000002,601.0806885000001
SUHUM KRABOA COALTAR,GHA,2.625,1.875,2.25,1.625,1.875,25.350294651625003,0.7448629663750002,521.4040718250001
SUNYANI,GHA,2.5,2.375,2.25,2.125,1.25,1.05153451125,0.083921823625,50.610025824
T.M.A,GHA,1.725,1.275,1.325,1.2,1.631578947368421,13.281747398599995,0.6236937569090909,359.7182625153001
TAMALE METRO,GHA,2.3125,2.125,1.8125,1.375,1.1875,0.300869167,0.016602546,2.324356556
TANO,GHA,2.375,1.5,1.75,1.5,2.5,4.767252586625,0.4782204497142858,291.7478275945
TECHIMAN,GHA,2.375,2.0,1.6875,1.375,2.0,5.555526576749999,0.4878374893749999,340.3240414319999
TOLON KUMBUNGU,GHA,2.875,2.875,1.8125,1.4375,2.5,,,
TWIFO HEMANG LOWER D,GHA,1.75,1.75,1.25,1.125,1.375,6.306191921,0.555156767,388.6097107
UPPER DENKYIRA,GHA,2.25,1.75,1.875,1.875,0.875,6.306191921,0.555156767,388.6097107
WA MUNICIPAL,GHA,2.625,1.8125,1.625,1.1875,1.7857142857142858,1.0515345112499999,0.08392182362500003,50.610025824
WASSA AMENFI,GHA,1.25,1.625,1.5,1.125,1.2,9.326738477,0.5985181840000001,366.5923690875
WASSA WEST,GHA,1.75,1.625,1.75,1.2857142857142858,1.875,6.306191921,0.555156767,388.6097107
WENCHI,GHA,2.125,2.125,1.625,1.5,1.5,7.112351090125,0.323820896375,222.02590585299998
WEST AKIM,GHA,2.375,1.875,2.375,1.375,1.875,10.115012467124998,0.593098006875,415.16858292499995
WEST GONJA,GHA,3.0,2.75,2.0,2.0,2.75,0.27186486600000004,0.015569457749999998,2.216202229375
WEST MAMPRUSI,GHA,2.875,2.375,1.875,1.375,2.7142857142857144,0.300869167,0.016602546,2.324356556
ZABZUGU TATALE,GHA,2.625,2.25,1.875,1.0,2.5,0.300869167,0.016602546,2.324356556
BOMET,KEN,2.1875,1.8,1.6,1.2,1.0625,0.0,0.0,0.0
BONDO,KEN,1.5625,1.0,0.8125,0.7333333333333333,1.8666666666666667,0.03833238,0.0005437339999999999,0.43498712799999983
BUNGOMA,KEN,1.7179487179487178,1.4615384615384615,1.5789473684210527,1.3421052631578947,1.3243243243243243,0.11929956105263162,0.00261140842105263,0.7894933753421052
BURET,KEN,1.9375,1.5625,1.6875,1.4666666666666666,1.5625,0.008766528499999999,0.00018872325,0.0638260329375
BUTERE MUMIAS,KEN,2.0,1.7419354838709677,1.7419354838709677,1.6451612903225807,1.6774193548387097,0.12117566750000007,0.0026536768749999985,0.799707657625
GARISSA,KEN,2.6875,2.8125,2.5,1.25,1.8,0.0003787169999999999,,0.08505629000000002
GUCHA,KEN,2.25,1.5625,1.5,0.875,1.5,0.0036677525,0.000275057625,0.165034592125
ISIOLO,KEN,2.875,2.625,2.375,1.625,1.75,0.0010106971249999998,0.000248564,0.06890538612500001
KAJIADO,KEN,2.125,1.875,1.75,1.625,1.625,0.014166444187500002,0.008099328687499999,0.9860728864375
KAKAMEGA,KEN,1.9583333333333333,1.5,1.5833333333333333,1.2083333333333333,1.0,0.11436226150000002,0.002493718583333332,0.7594434275416666
KEIYO,KEN,1.5333333333333334,1.5333333333333334,1.4,1.2666666666666666,1.2142857142857142,0.0,0.0,0.0
KERICHO,KEN,1.925,1.175,1.425,1.025,1.2571428571428571,0.008833726825,0.00043918017499999985,0.123402521
KIAMBU,KEN,2.4375,1.96875,1.65625,1.0625,1.4375,0.020696791625,0.0004959781249999999,0.2958701564375
KILIFI,KEN,2.1875,1.8125,1.625,1.5,0.7857142857142857,0.22827901831249997,0.011967795125,1.179902555375
KIRINYAGA,KEN,2.3333333333333335,2.0416666666666665,1.7916666666666667,1.3043478260869565,1.2916666666666667,0.012030978333333336,0.00024205000000000014,0.1776197465
KISII CENTRAL,KEN,1.84375,1.59375,1.5625,1.25,1.0625,0.001197886875,1.69916875e-05,0.013593347749999998
KISUMU,KEN,1.3125,0.875,0.625,0.4375,0.8125,0.03833238,0.0005437339999999999,0.43498712799999983
KITUI,KEN,2.375,1.875,1.8666666666666667,1.0689655172413792,1.4230769230769231,0.058684039999999986,0.004400922000000001,2.6405534740000003
KOIBATEK,KEN,2.4375,1.8125,1.75,1.5,1.5714285714285714,0.011162302249999999,0.000222706625,0.0910127284375
KURIA,KEN,1.9375,1.5,1.125,0.6,1.5333333333333334,0.0,0.0,0.0
KWALE,KEN,2.25,1.75,1.5,0.9583333333333334,0.9130434782608695,0.3560544009999998,0.020768894624999996,1.5079553511250003
LUGARI,KEN,2.0625,1.875,1.625,1.5,1.5333333333333334,0.11882860524999997,0.0027801039999999994,0.9335402515
MACHAKOS,KEN,2.1,1.775,1.75,1.25,1.3888888888888888,0.05993000690000001,0.004265071050000001,2.5405810203250008
MAKUENI,KEN,2.5,1.65625,1.625,1.1290322580645162,1.5333333333333334,0.058684039999999986,0.004400922000000001,2.6405534740000003
MALINDI,KEN,2.9130434782608696,2.4782608695652173,2.0869565217391304,1.3478260869565217,1.1363636363636365,0.006109507652173913,0.00030144208695652165,0.1639791312173913
MANDERA,KEN,2.5714285714285716,2.772727272727273,2.3333333333333335,1.4285714285714286,1.0476190476190477,0.0002103983333333333,0.0,0.04725349444444446
MARAGUA,KEN,2.5625,2.125,1.5,0.6875,1.1333333333333333,0.011390079999999999,0.00019549999999999995,0.173994854
MERU CENTRAL,KEN,2.45,2.0,1.775,1.2307692307692308,1.95,0.005772200024999996,0.0005355360256410253,0.09047909262500001
MERU NORTH,KEN,2.40625,1.96875,1.5625,0.9310344827586207,1.7333333333333334,0.005609709999999999,0.0005799829999999996,0.086997427
MERU SOUTH,KEN,2.125,1.625,1.25,1.0,1.875,0.00560971,0.0005799830000000001,0.086997427
MIGORI,KEN,1.4583333333333333,1.0,0.7916666666666666,0.625,0.5217391304347826,0.03673519749999998,0.0005210784166666668,0.4168626643333331
MOMBASA,KEN,1.9365079365079365,1.6349206349206349,1.4603174603174602,1.2063492063492063,1.1333333333333333,0.19870801323809517,0.010600538274193546,1.483972949698413
MT.ELGON,KEN,2.375,2.25,2.125,1.9375,1.5,0.0,0.0,0.0
MURANGA,KEN,2.5625,2.0,1.75,1.0,1.25,0.011390079999999999,0.00019549999999999995,0.173994854
NAIROBI,KEN,1.9338235294117647,1.5073529411764706,1.286764705882353,1.088235294117647,0.9133858267716536,0.03721397288970587,0.0014411575230769225,0.622039659786765
NAKURU,KEN,2.2,1.4,1.5,1.125,1.4285714285714286,0.02121599509999999,0.0005016353000000003,0.24425823765
NANDI,KEN,1.9285714285714286,1.5714285714285714,1.4615384615384615,1.0714285714285714,1.3076923076923077,0.0,0.0,0.0
